dish_id,total_calories,total_mass,total_fat,total_carb,total_protein
dish_1558028142,21.900002,73.0,0.073,5.548,0.438
dish_1560543625,560.300903,554.0,30.885406,32.192524,64.666275
dish_1563565323,229.530243,152.0,10.840512,21.651379,14.405099
dish_1558379639,385.952026,112.0,30.576,4.704,21.616001
dish_1551322714,32.639999,34.0,0.51,7.14,1.156
dish_1559932674,58.279999,124.0,0.124,14.88,1.116
dish_1559245801,60.989998,107.0,0.321,14.98,0.749
dish_1561996786,119.269997,99.0,5.686,9.42,8.141
dish_1562873814,106.580215,134.0,8.689231,6.799564,2.057024
dish_1566931620,494.579987,461.0,26.081001,22.006001,48.034
dish_1567785223,487.712494,261.0,35.621967,13.794291,27.389
dish_1551493311,417.876007,198.0,26.646,24.012001,20.226
dish_1551389218,135.804001,108.0,10.511,3.913,7.322
dish_1550711314,302.820007,335.0,11.538,36.132,14.016
dish_1551303285,79.299995,61.0,0.183,17.08,1.647
dish_1561739188,97.089996,143.0,0.183,23.299999,1.247
dish_1564687046,374.793854,308.0,29.070162,20.45834,33.685577
dish_1562873187,64.216751,255.0,2.404025,9.26375,4.02645
dish_1561491180,236.347488,217.0,18.691792,20.364334,21.251337
dish_1558725702,50.310001,117.0,0.351,10.530001,3.978
dish_1550785697,6.44,23.0,0.092,1.219,0.506
dish_1566242298,709.369019,558.0,21.716002,17.345001,106.701996
dish_1562789240,361.555603,154.0,18.029551,21.636833,26.509659
dish_1559590031,402.746216,269.0,19.749413,42.538006,15.597241
dish_1563389693,500.218018,383.0,29.284,14.824001,45.544998
dish_1563208412,62.400002,39.0,3.9,1.17,5.46
dish_1551390837,124.290001,206.0,1.132,27.68,3.996
dish_1551378635,27.200001,80.0,0.16,6.4,0.64
dish_1550863078,60.310001,115.0,0.212,15.21,0.816
dish_1551488448,92.75,78.0,6.030001,4.155,6.5
dish_1551563660,76.489998,106.0,2.208,11.688,4.496
dish_1566416388,259.869873,315.0,12.182321,34.873814,5.198692
dish_1565728388,124.973,47.0,4.418,15.745001,5.264
dish_1562963059,369.527283,389.0,33.521896,25.158859,34.327641
dish_1551490767,434.032013,181.0,32.631001,7.374,27.566002
dish_1560543729,219.529907,213.0,7.758307,20.830944,16.744329
dish_1561996859,227.330719,295.0,7.503926,25.222927,15.930146
dish_1564588567,450.666016,312.0,30.105001,5.274,35.943001
dish_1558381665,17.85,51.0,0.204,3.57,1.224
dish_1560455343,53.941677,41.0,4.908589,2.205773,1.081126
dish_1565203015,663.939575,397.0,19.142382,8.94381,107.055565
dish_1560455380,60.97168,78.0,4.982589,3.574773,1.747126
dish_1565721855,479.034454,450.0,15.635769,23.092735,59.862839
dish_1567020394,176.15863,265.0,12.666015,16.685022,13.626102
dish_1558723671,38.130001,93.0,0.186,9.3,0.837
dish_1563897395,135.913651,233.0,2.611512,26.800489,2.887805
dish_1561664061,303.643036,269.0,9.801618,13.71284,38.910919
dish_1558379324,16.32,48.0,0.096,3.84,0.384
dish_1558458584,351.181,142.0,25.455,25.941,12.369
dish_1550772088,39.899998,70.0,0.21,9.8,0.49
dish_1567024187,334.945831,235.0,12.615192,38.525391,16.733999
dish_1558639012,257.436005,490.0,2.237,63.264,4.685
dish_1551135656,15.98,47.0,0.329,3.196,0.329
dish_1550875931,41.579998,54.0,0.054,9.18,1.08
dish_1565382733,287.639984,102.0,12.24,32.639999,12.24
dish_1550777566,291.940002,119.0,21.57,21.419998,7.46
dish_1561575347,554.760071,327.0,27.43395,37.903404,36.771889
dish_1550708327,67.07,170.0,3.149,6.175,5.513
dish_1563564707,143.991699,150.0,4.091075,24.55752,6.571747
dish_1561578323,114.336998,43.0,4.042,14.405001,4.816
dish_1562790775,75.686295,40.0,7.803151,1.519515,0.394182
dish_1561575033,354.445312,339.0,11.978688,13.237388,47.962563
dish_1565811139,902.200012,416.0,62.632004,9.06,74.731003
dish_1567023375,248.566406,268.0,19.267872,8.701454,15.367283
dish_1558721533,18.700001,55.0,0.11,4.4,0.44
dish_1562874049,412.144989,155.0,14.57,51.925003,17.360001
dish_1562872746,242.363983,203.0,23.447695,12.912596,17.217421
dish_1558638954,89.010002,129.0,0.258,23.220001,0.903
dish_1550707914,11.89,29.0,0.058,2.9,0.261
dish_1551136531,81.400002,55.0,6.05,0.88,5.5
dish_1558641164,80.079994,154.0,0.308,21.559999,0.462
dish_1550707638,345.671997,265.0,13.27,37.984001,18.243999
dish_1562611824,192.566193,109.0,11.998874,16.74655,5.932549
dish_1561996401,611.600037,548.0,29.809999,54.195999,29.870001
dish_1558461607,87.629997,127.0,0.254,22.860001,0.889
dish_1560366389,46.909065,38.0,4.457482,1.529994,0.911943
dish_1561392632,500.114899,352.0,35.600468,19.517466,26.380598
dish_1551136769,216.590012,112.0,12.497,12.812,12.424999
dish_1566499686,674.706787,388.0,37.685776,35.915737,48.447742
dish_1563395510,415.627411,372.0,19.100136,33.541649,34.771233
dish_1551566851,8.61,21.0,0.042,2.1,0.189
dish_1551375443,99.169998,177.0,0.451,14.42,10.649
dish_1559157454,34.564575,28.0,3.284461,1.127364,0.671958
dish_1550860107,211.430008,222.0,10.358999,19.532001,10.605
dish_1563563348,362.641998,294.0,22.785002,12.092001,29.322998
dish_1561405389,265.983459,223.0,8.393058,12.105439,34.985947
dish_1560526514,183.252747,224.0,8.398129,26.031246,3.418025
dish_1558629818,156.087006,27.0,13.365,6.129,6.048
dish_1551303168,54.450001,55.0,0.165,0.11,13.2
dish_1563221443,242.519989,86.0,10.32,27.519999,10.32
dish_1550770751,36.380001,107.0,0.214,8.559999,0.856
dish_1568320296,226.014999,85.0,7.99,28.475,9.52
dish_1558116399,7.0,25.0,0.1,1.325,0.55
dish_1562875211,282.240021,147.0,10.535001,34.446999,12.348
dish_1561492519,271.320007,206.0,2.954,52.377998,11.528
dish_1563304333,451.235687,308.0,16.554087,26.73476,47.086288
dish_1561997248,113.610001,21.0,8.82,0.294,7.77
dish_1558723719,231.240005,40.0,19.799999,9.08,8.96
dish_1567714839,521.709961,379.0,26.028999,13.081,60.203995
dish_1560798744,357.152008,220.0,14.164,39.889,19.320002
dish_1558113304,247.070999,175.0,15.633,23.957001,8.042
dish_1551222472,5.28,24.0,0.072,0.792,0.744
dish_1550771191,81.149994,15.0,6.3,0.21,5.55
dish_1551235109,156.585999,59.0,2.478,24.957001,7.965
dish_1551123455,100.5,188.0,1.185,21.57,2.501
dish_1563308428,406.307678,329.0,20.298132,28.675205,26.585045
dish_1558630932,292.643982,265.0,17.381001,32.048,9.644
dish_1551224689,4.2,42.0,0.0,0.84,0.42
dish_1560368019,436.965942,301.0,21.659855,49.96254,26.125687
dish_1551379252,20.65,59.0,0.236,4.13,1.416
dish_1563911255,293.192169,235.0,12.387642,24.054247,21.95612
dish_1563813833,256.865997,207.0,14.235001,3.234,25.443001
dish_1562775373,329.080017,148.0,24.959999,2.312,22.360001
dish_1559242221,659.033997,114.0,56.43,25.878,25.536001
dish_1566332193,527.450012,504.0,29.494001,18.466,51.841
dish_1563295292,119.019997,22.0,9.24,0.308,8.14
dish_1567106794,102.338257,48.0,10.138825,1.695728,2.020698
dish_1562691566,100.613655,187.0,2.766634,6.886634,11.730732
dish_1551136610,64.860001,47.0,0.987,11.75,2.115
dish_1562703382,203.869995,145.0,5.887001,31.320002,6.989
dish_1563909507,117.925575,151.0,9.166178,8.186116,2.891765
dish_1566414723,728.810608,482.0,31.699219,24.867764,97.962776
dish_1564589025,48.810734,51.0,1.243902,8.956099,0.497561
dish_1558458847,74.360001,143.0,0.286,20.02,0.429
dish_1559242324,18.9,54.0,0.216,3.78,1.296
dish_1558632130,33.66,99.0,0.198,7.92,0.792
dish_1551379379,99.040001,167.0,0.569,14.702,10.580999
dish_1562787783,114.013741,76.0,6.586968,12.592723,2.312764
dish_1551228438,90.619995,153.0,0.776,20.779999,1.852
dish_1567022383,527.088013,508.0,17.344999,21.214001,70.595001
dish_1566587143,354.399445,234.0,20.705935,16.010584,28.907421
dish_1551324010,98.220001,202.0,0.612,14.752,13.335
dish_1550713566,130.279999,187.0,4.62,2.799,20.27
dish_1563567663,514.112061,461.0,46.380054,33.964943,35.668152
dish_1551394781,26.280001,36.0,1.728,0.684,2.88
dish_1551377521,210.039993,128.0,9.546,8.548,23.465
dish_1550704750,136.949997,83.0,2.988,0.0,25.73
dish_1563822636,237.019379,258.0,13.74615,10.662965,19.792339
dish_1560442450,87.761002,149.0,0.596,5.364,14.900001
dish_1551373738,239.389984,188.0,10.893001,28.936001,9.589001
dish_1566923004,158.820007,153.0,9.309,10.313999,8.745001
dish_1558115512,434.196014,126.0,34.397999,5.292,24.318001
dish_1564588533,236.06601,167.0,14.155001,2.954,21.443001
dish_1558544427,160.164993,103.0,10.815,1.236,12.875
dish_1561749664,288.197937,162.0,14.621815,6.377819,30.084497
dish_1565811000,342.850006,225.0,7.46,0.72,64.129997
dish_1561578441,387.084412,309.0,18.797609,34.634628,20.267014
dish_1565897617,356.831787,211.0,22.75914,9.717452,29.763849
dish_1551135718,89.879997,140.0,9.608999,5.446,13.893
dish_1561665671,158.389008,89.0,5.056,23.98,5.919
dish_1558113204,179.210999,31.0,15.345,7.037,6.944
dish_1560356523,497.719971,92.0,38.639999,1.288,34.040001
dish_1561393764,280.799988,182.0,20.096001,5.524,19.066
dish_1559332487,19.110001,98.0,0.441,3.822,0.833
dish_1558628888,111.959999,72.0,7.56,0.864,9.0
dish_1561749016,280.118103,272.0,15.774299,17.086405,17.900995
dish_1564601569,208.098145,291.0,7.830707,31.273438,6.68656
dish_1568044581,386.223419,696.0,3.966878,32.404121,48.129951
dish_1560787781,108.628998,97.0,3.181,17.164,3.481
dish_1563205982,316.239502,469.0,4.363,54.792,16.148998
dish_1550775273,19.949999,57.0,0.228,3.99,1.368
dish_1558723818,113.527,107.0,2.568,23.539999,3.317
dish_1561480414,125.161995,129.0,4.835,16.316,5.447
dish_1565032714,315.591034,330.0,23.180414,24.396652,5.192313
dish_1561049435,338.179993,257.0,22.427,13.217999,20.822001
dish_1561407208,44.347641,29.0,0.939882,0.892834,7.578107
dish_1559062051,56.239998,74.0,0.0,13.320001,0.74
dish_1562169762,262.330139,210.0,18.239729,6.993764,17.674047
dish_1563826223,301.086548,139.0,19.621857,5.146894,26.589127
dish_1558031019,206.442001,197.0,6.553999,30.423998,7.313
dish_1564589308,227.009995,161.0,10.948001,28.980001,3.381
dish_1558379391,604.062073,223.0,45.939999,28.863998,26.037001
dish_1551390474,37.23,51.0,2.448,0.969,4.08
dish_1550773839,45.029999,79.0,0.237,11.06,0.553
dish_1565035802,69.200005,250.0,0.571,14.785,3.714
dish_1564086748,443.77182,339.0,16.095446,54.915268,23.56855
dish_1561752035,454.936401,374.0,19.571791,26.458132,41.192177
dish_1550708152,20.059999,59.0,0.413,4.012,0.413
dish_1560444592,244.421005,175.0,12.662,19.757999,12.376
dish_1562958775,227.182785,251.0,11.121791,29.460529,3.690952
dish_1565813446,202.676971,230.0,15.872236,5.9888,14.168726
dish_1558468494,15.785,77.0,0.231,2.618,0.693
dish_1550707056,403.182007,117.0,31.941,4.914,22.581001
dish_1561567053,26.1,87.0,0.174,6.612,0.522
dish_1551395396,4.08,20.0,0.02,0.78,0.44
dish_1567525712,510.544769,184.0,40.46138,32.97702,6.916218
dish_1551378054,303.5,50.0,27.000002,10.5,10.0
dish_1558717604,73.839996,142.0,0.284,19.879999,0.426
dish_1562168696,95.114838,141.0,2.474677,18.134903,1.705
dish_1561576483,209.595428,371.0,8.536117,17.269756,18.4142
dish_1561060503,145.30899,138.0,3.984,22.781,5.407
dish_1551381730,39.360001,41.0,0.615,8.61,1.394
dish_1551324284,163.649994,189.0,6.411,6.214,21.464001
dish_1550876376,14.57,31.0,0.031,3.72,0.279
dish_1558721980,26.860001,79.0,0.158,6.32,0.632
dish_1563897369,117.013657,179.0,2.395512,23.020489,1.591805
dish_1561049409,317.779999,197.0,22.307001,8.418,20.341999
dish_1558460908,151.999985,302.0,0.62,39.632,1.834
dish_1550790874,87.5,35.0,5.25,0.0,9.099999
dish_1551391477,19.25,55.0,0.22,3.85,1.32
dish_1551227380,87.146004,102.0,1.29,14.039,5.149
dish_1551565096,109.360001,81.0,3.384,8.934999,11.301
dish_1551324180,29.5,118.0,0.354,5.9,2.124
dish_1550792143,22.4,56.0,0.112,5.04,1.12
dish_1567714745,8.96,32.0,0.128,1.696,0.704
dish_1551303770,64.919998,12.0,5.04,0.168,4.44
dish_1559593646,55.385956,37.0,4.106483,4.05874,1.123272
dish_1550711688,7.7,77.0,0.0,1.54,0.77
dish_1560798928,485.038239,399.0,21.99024,52.308964,23.906652
dish_1558640267,63.48,92.0,0.184,16.560001,0.644
dish_1562688382,113.599998,71.0,7.1,2.13,9.94
dish_1550860787,111.0,75.0,8.25,1.2,7.5
dish_1562774475,320.963989,128.0,22.848999,13.518001,14.556001
dish_1561739576,63.84,84.0,0.0,15.120001,0.84
dish_1550777646,18.549999,53.0,0.212,3.71,1.272
dish_1550712403,100.5,25.0,8.25,0.325,6.25
dish_1551565909,97.769997,178.0,4.593,17.257,1.676
dish_1562603842,594.2453,237.0,38.460644,60.725197,6.708
dish_1563908996,269.916046,293.0,10.461833,15.449356,29.324974
dish_1565035830,340.127991,414.0,6.475,14.785001,54.717999
dish_1563305722,434.658997,405.0,12.195141,9.579062,69.960106
dish_1558642490,61.950001,187.0,0.466,14.1,2.511
dish_1551224380,76.966003,29.0,1.218,12.267,3.915
dish_1558724689,19.75,79.0,0.237,3.95,1.422
dish_1551375142,46.739998,82.0,0.246,11.48,0.574
dish_1560369313,392.135712,387.0,28.680227,27.958673,40.545307
dish_1560441288,165.200012,72.0,10.983,5.668,10.455
dish_1559243974,431.21994,306.0,25.580051,47.433929,12.482895
dish_1567789154,382.506012,111.0,30.302999,4.662,21.423
dish_1565898590,212.704514,257.0,9.768724,16.11227,16.043444
dish_1558718974,422.013,73.0,36.135002,16.570999,16.352001
dish_1566590566,186.959702,142.0,8.816879,8.613251,17.35244
dish_1551492287,15.5,62.0,0.186,3.1,1.116
dish_1565207662,145.937561,128.0,11.480614,12.175006,14.462402
dish_1551307013,171.550003,52.0,11.686,11.48,6.152
dish_1568315132,591.265503,440.0,34.996658,29.930391,41.600544
dish_1563897794,57.57,101.0,0.303,14.14,0.707
dish_1550778355,16.4,41.0,0.082,3.69,0.82
dish_1562788601,413.170135,287.0,19.139153,48.766399,23.146877
dish_1558030724,18.300001,61.0,0.061,4.636,0.366
dish_1561579706,284.444855,390.0,11.229327,23.337435,24.472879
dish_1563294575,485.90564,562.0,17.121397,72.021111,15.064019
dish_1565207631,64.405495,54.0,1.999056,8.169447,3.30245
dish_1551494147,369.660004,230.0,14.521,36.071999,26.472002
dish_1562688552,235.820007,304.0,8.75,30.278002,11.736
dish_1551141747,134.779999,148.0,8.978,15.190001,14.114
dish_1559675146,19.07,45.0,0.121,4.19,1.18
dish_1564690085,170.615997,143.0,5.857383,22.279419,9.364126
dish_1559668016,469.059998,279.0,25.525999,41.743,18.7264
dish_1551492908,127.049995,77.0,2.772,0.0,23.870001
dish_1558640190,19.719999,58.0,0.116,4.64,0.464
dish_1551223394,229.416016,145.0,3.528,38.502003,10.320001
dish_1565640195,21.6,54.0,0.108,4.86,1.08
dish_1561997274,356.330017,185.0,26.859999,2.918,24.17
dish_1550774895,219.75,175.0,6.777,40.98,2.781
dish_1550861458,183.955994,126.0,10.012,15.402,8.137
dish_1561405356,206.645203,176.0,4.198396,7.496847,33.413628
dish_1561663891,247.168854,172.0,10.509971,18.052742,21.306768
dish_1566590987,639.911865,370.0,25.690851,8.976191,86.361153
dish_1560356355,301.606934,148.0,15.277617,28.402531,12.777824
dish_1568665052,345.654053,331.0,16.161036,17.310337,33.34906
dish_1566936297,355.292206,266.0,23.922573,9.395162,44.923096
dish_1567110665,556.494568,532.0,43.294647,48.397079,39.440094
dish_1557937079,146.069992,27.0,11.339999,0.378,9.99
dish_1562959295,3.04,19.0,0.019,0.646,0.133
dish_1561406789,184.905411,164.0,0.801091,39.572407,3.793967
dish_1562960472,139.970001,166.0,6.729,16.591,4.553
dish_1563308386,155.805481,214.0,6.034588,24.200394,2.87349
dish_1562788794,465.224457,281.0,23.338419,35.742496,36.522697
dish_1562687274,161.021606,141.0,12.139805,13.517261,1.161127
dish_1551397629,99.278,166.0,3.446,14.054999,6.404
dish_1561665378,74.269997,70.0,1.68,15.4,2.17
dish_1551323035,241.320007,199.0,10.554,23.33,12.352
dish_1565640723,15.12,54.0,0.216,2.862,1.188
dish_1562168648,41.594833,32.0,2.229677,4.924903,1.024
dish_1550712839,618.472046,173.0,51.18,15.851999,28.148001
dish_1559925174,88.349998,155.0,0.465,21.700001,1.085
dish_1550874829,41.600002,26.0,3.9,2.34,0.52
dish_1558376734,206.76001,60.0,16.380001,2.52,11.58
dish_1550713423,8.2,82.0,0.0,1.64,0.82
dish_1568664972,303.422241,221.0,14.751798,11.029653,31.216145
dish_1567019993,28.083149,55.0,0.703702,4.87714,1.841452
dish_1565811335,121.479324,219.0,3.380213,19.854195,5.656456
dish_1563476267,237.710983,51.0,14.688,25.398001,3.162
dish_1563824377,454.046021,338.0,28.374001,12.238,38.936001
dish_1558115764,151.479996,28.0,11.759999,0.392,10.360001
dish_1563221086,328.277618,254.0,18.227091,12.389885,28.917324
dish_1563382987,277.639526,254.0,16.486717,19.196491,13.464416
dish_1564427406,305.370026,135.0,20.115,0.135,30.51
dish_1567110631,252.613922,260.0,14.578888,27.507641,6.725035
dish_1564685360,304.052368,129.0,20.049007,4.989798,25.973656
dish_1551565068,109.360008,81.0,3.384,8.934999,11.301
dish_1568666000,209.934982,197.0,7.829318,25.612118,10.612808
dish_1562687299,180.821609,196.0,12.194806,18.46726,1.436127
dish_1561665422,571.39386,385.0,15.953769,24.421902,80.548927
dish_1565798591,148.115723,224.0,7.408836,6.33827,13.454783
dish_1551392884,27.84,29.0,0.435,6.09,0.986
dish_1550875168,44.099998,49.0,6.37,0.0,9.016
dish_1565036922,539.864685,336.0,24.062843,42.207928,37.025078
dish_1563302315,13.86,63.0,0.189,2.079,1.953
dish_1563220802,308.59436,252.0,15.236608,13.352823,29.468918
dish_1566414225,125.182129,88.0,4.186408,17.941746,3.759223
dish_1560442303,444.769989,297.0,25.354,30.082001,24.217001
dish_1551381365,34.880001,16.0,0.464,7.2,0.96
dish_1566591022,860.101868,467.0,41.21085,11.78919,102.851151
dish_1562691613,213.670166,300.0,2.879634,33.667633,13.199732
dish_1562872662,133.21582,122.0,15.02996,5.005394,15.617198
dish_1563563264,322.001984,163.0,22.523001,2.767,27.681999
dish_1559843185,64.349998,161.0,0.514,15.219999,1.707
dish_1563389719,529.817993,457.0,29.358,21.484001,46.358997
dish_1559841870,114.972008,201.0,0.201,30.551998,0.804
dish_1551392557,64.32,12.0,4.2,6.36,0.84
dish_1551234185,3.74,17.0,0.051,0.561,0.527
dish_1558635546,60.839996,117.0,0.234,16.379999,0.351
dish_1562691645,285.670135,345.0,7.379634,35.017635,19.499733
dish_1559843222,111.269997,229.0,0.65,27.460001,2.183
dish_1551237498,176.639999,128.0,2.688,32.0,5.76
dish_1550705504,203.5,189.0,7.45,17.799999,15.139999
dish_1568132521,159.914001,156.0,6.584,19.441999,7.340001
dish_1550797753,53.129997,69.0,0.069,11.73,1.38
dish_1560455421,180.938934,189.0,14.689533,15.287749,12.075824
dish_1558109945,74.360001,143.0,0.286,0.429,20.02
dish_1564170010,1264.54834,831.0,61.893875,57.291939,116.862572
dish_1550796794,68.729996,153.0,0.279,17.559999,0.991
dish_1561664042,285.042999,209.0,9.741618,9.51284,37.830917
dish_1561405864,197.121201,106.0,5.344729,12.694054,23.070551
dish_1565020867,255.804886,325.0,6.230683,35.736317,13.901073
dish_1564773847,238.027573,161.0,15.737777,5.8212,17.603327
dish_1565711326,296.092896,285.0,10.290755,49.627357,3.009226
dish_1561576257,180.87999,134.0,10.321,20.493,2.411
dish_1562007739,28.6,65.0,1.365,2.795,2.08
dish_1563304301,190.950912,151.0,8.933062,23.621746,4.687849
dish_1563216689,235.208008,302.0,5.606515,13.58478,32.918709
dish_1561480391,64.409996,113.0,0.339,15.82,0.791
dish_1563389114,86.534439,148.0,4.405479,11.310716,2.577627
dish_1563813436,418.75946,242.0,25.918316,25.07654,22.035324
dish_1566847454,346.747437,210.0,16.620152,20.658922,27.281824
dish_1550861388,33.110001,43.0,0.043,7.31,0.86
dish_1561060477,141.018997,105.0,3.918,22.055,4.912
dish_1562617446,291.190002,232.0,12.594,35.139999,11.216
dish_1558725829,278.307007,460.0,3.391,64.110001,8.453
dish_1565987269,119.654999,45.0,4.23,15.075001,5.04
dish_1551124407,141.350006,166.0,7.693,9.824,10.034
dish_1560961012,191.699997,71.0,5.68,28.613001,6.6172
dish_1558027243,263.36499,163.0,12.797999,24.698,12.548
dish_1551396678,4.488,22.0,0.022,0.858,0.484
dish_1568144879,127.808182,278.0,4.360533,22.369692,2.583857
dish_1558636813,60.720001,88.0,0.176,15.84,0.616
dish_1550706283,180.279999,181.0,2.799,31.116001,8.259001
dish_1566851198,463.047455,342.0,21.119635,42.903687,25.897209
dish_1566936352,424.292206,368.0,24.178576,23.495167,47.759106
dish_1562959517,91.140381,74.0,7.215058,5.974161,1.629955
dish_1561753168,245.501923,138.0,12.455622,5.432957,25.627535
dish_1551492506,51.75,45.0,4.815,2.835,0.36
dish_1564675411,235.531006,308.0,7.033,2.708,35.193001
dish_1566413321,14.030001,61.0,0.244,2.196,1.769
dish_1561407283,88.626671,86.0,3.841226,5.487313,8.259524
dish_1550705477,203.5,188.0,7.45,17.799999,15.139999
dish_1561746876,149.435959,84.0,7.581682,3.307017,15.599369
dish_1564775182,398.001526,277.0,26.036234,13.835518,27.54071
dish_1565194852,428.59549,759.0,5.04372,51.367619,40.800117
dish_1565204855,53.613285,105.0,1.343432,9.310905,3.515498
dish_1562788732,57.292805,52.0,6.662716,2.814716,7.842129
dish_1551391379,196.809998,197.0,3.122,6.4,34.722
dish_1559059992,71.440002,94.0,0.0,16.92,0.94
